id	gene	flag	first_pos	second_pos	length	quality	essentiel
ECK3529-JW3511	dppC	163	3697190	3698119	979	50M	False
ECK3528-JW3510	dppD	163	3696196	3697206	1060	50M	False
ECK3527-JW3509	dppF	163	3695195	3696226	1081	50M	False
ECK3526-JW3508	yhjV	163	3693876	3695174	1348	50M	False
ECK3523-JW3506	bcsG	163	3691527	3693233	1756	50M	False
ECK3522-JW5663	bcsF	163	3691339	3691557	268	50M	False
ECK3521-JW3504	bcsE	163	3689771	3691369	1648	50M	False
ECK3520-JW3503	yhjR	163	3689328	3689543	265	50M	False
ECK3519-JW5941	yhjQ	163	3688564	3689307	793	50M	False
ECK3518-JW5665	bcsA	163	3685949	3688594	2695	50M	False
ECK3517-JW3500	bcsB	163	3683599	3685965	2416	50M	True
ECK3516-JW3499	bcsZ	163	3682486	3683619	1183	50M	False
ECK3515-JW5942	bcsC	161	3679031	3682531	3550	50M	False
ECK3514-JW5943	yhjK	163	3676961	3678937	2026	50M	False
ECK3513-JW3496	dctA	163	3675492	3676805	1363	50M	False
ECK3512-JW3495	yhjJ	163	3673775	3675298	1573	50M	False
ECK3511-JW5668	kdgK	163	3672732	3673688	1006	50M	False
ECK3510-JW3493	yhjH	163	3671751	3672545	844	50M	False
ECK3509-JW3492	yhjG	163	3669621	3671723	2152	50M	False
ECK3508-JW3491	yhjE	163	3668099	3669448	1399	50M	False
ECK3507-JW3490	yhjD	163	3666675	3667715	1090	50M	False
ECK3506-JW3489	yhjC	163	3665655	3666653	1048	50M	False
ECK3505-JW3488	yhjB	163	3664623	3665252	679	50M	False
ECK3504-JW3487	treF	163	3662905	3664581	1726	50M	False
ECK3503-JW3486	yhjA	163	3661122	3662546	1474	50M	False
ECK3502-JW3485	gadA	163	3659511	3660938	1477	50M	False
ECK3501-JW3484	gadX	163	3658317	3659168	901	50M	False
ECK3499-JW3483	gadW	163	3657221	3657976	805	50M	False
ECK3498-JW3482	mdtF	163	3653727	3656867	3190	50M	False
ECK3497-JW3481	mdtE	163	3652545	3653729	1234	50M	False
ECK3496-JW3480	gadE	163	3651679	3652233	604	50M	False
ECK3495-JW3479	hdeD	163	3650308	3650907	649	50M	False
ECK3494-JW3478	hdeA	163	3649739	3650098	409	50M	False
ECK3493-JW5669	hdeB	163	3649297	3649650	403	50M	False
ECK3492-JW5670	yhiD	163	3648586	3649260	724	50M	False
ECK3491-JW3475	yhiF	163	3647996	3648553	607	50M	False
ECK3490-JW3474	slp	163	3647274	3647867	643	50M	False
ECK3489-JW3471	yhiS	163	3644604	3645413	859	50M	False
ECK3488-JW3470	arsC	163	3643550	3644002	502	50M	False
ECK3487-JW3469	arsB	163	3642248	3643564	1366	50M	False
ECK3486-JW3468	arsR	163	3641841	3642221	430	50M	False
ECK3485-JW3467	gor	163	3639612	3640991	1429	50M	False
ECK3484-JW3466	yhiR	163	3638698	3639567	919	50M	False
ECK3483-JW3465	prlC	163	3636471	3638540	2119	50M	False
ECK3482-JW5672	yhiQ	163	3635711	3636490	829	50M	False
ECK3481-JW3463	yhiP	163	3634175	3635671	1546	50M	False
ECK3480-JW3462	uspA	163	3633424	3633885	511	50M	False
ECK3479-JW3461	yhiO	163	3632716	3633078	412	50M	False
ECK3478-JW3460	pitA	163	3630955	3632481	1576	50M	False
ECK3477-JW3459	yhiN	163	3629539	3630768	1279	50M	False
ECK3476-JW5944	yhiM	163	3628112	3629233	1171	50M	False
ECK3475-JW3457	yhiL	163	3626551	3627816	1315	50M	False
ECK3474-JW5674	yhiK	163	3626183	3626602	469	50M	False
ECK3473-JW3455	yhiJ	163	3624299	3625948	1699	50M	False
none-JW5675	none	163	3623926	3624084	208	50M	False
ECK3472-JW3454	yhiI	163	3622865	3623960	1145	5M1D45M	False
ECK3471-JW5676	rbbA	163	3620134	3622896	2812	50M	False
ECK3470-JW5677	yhhJ	163	3619010	3620161	1201	50M	False
ECK3469-JW3451	yhhI	163	3617691	3618854	1213	50M	False
ECK3468-JW5678	yrhC	163	3617200	3617472	322	50M	False
ECK3467-JW3449	yhhH	163	3616712	3617122	460	50M	False
ECK3466-JW5679	rhsB	161	3612505	3616767	4312	50M	False
ECK3465-JW3446	nikR	163	3611901	3612329	478	50M	False
ECK3464-JW3445	nikE	163	3611089	3611922	883	50M	False
ECK3463-JW3444	nikD	163	3610328	3611119	841	50M	False
ECK3462-JW3443	nikC	163	3609495	3610355	910	50M	False
ECK3461-JW3442	nikB	163	3608554	3609525	1021	50M	False
ECK3460-JW3441	nikA	163	3606980	3608581	1651	50M	False
ECK3459-JW3440	acpT	163	3606282	3606896	664	50M	False
ECK3458-JW5680	yhhT	163	3605178	3606254	1126	50M	False
ECK3457-JW5945	yhhS	163	3603847	3605124	1327	50M	False
ECK3456-JW5682	dcrB	163	3603268	3603852	634	50M	False
ECK3455-JW3436	yhhQ	163	3602530	3603222	742	50M	True
ECK3454-JW3435	yhhP	163	3602082	3602354	322	50M	False
ECK3453-JW3434	zntA	163	3599764	3601989	2275	50M	False
ECK3452-JW3433	yhhN	163	3599064	3599717	703	50M	False
ECK3451-JW3432	yhhM	163	3598582	3598968	436	50M	False
ECK3450-JW5683	yhhL	163	3598292	3598588	346	50M	False
ECK3449-JW3430	yhhF	163	3597706	3598329	673	50M	False
ECK3448-JW3429	ftsY	163	3596081	3597601	1570	50M	True
ECK3447-JW3428	ftsE	163	3595410	3596105	745	50M	True
ECK3446-JW3427	ftsX	163	3594359	3595444	1135	50M	True
ECK3445-JW3426	rpoH	163	3593260	3594141	931	50M	True
ECK3444-JW3425	livJ	163	3591886	3593016	1180	50M	False
ECK3443-JW3424	yhhK	163	3591297	3591707	460	50M	False
ECK3442-JW3423	livK	163	3589782	3590918	1186	50M	False
ECK3441-JW3422	livH	163	3588808	3589761	1003	50M	False
ECK3440-JW3421	livM	163	3587534	3588838	1354	50M	False
ECK3439-JW3420	livG	163	3586770	3587564	844	50M	False
ECK3438-JW3419	livF	163	3586055	3586795	790	50M	False
ECK3437-JW3418	ugpB	163	3584340	3585683	1393	50M	False
ECK3436-JW3417	ugpA	163	3583355	3584269	964	50M	False
ECK3435-JW3416	ugpE	163	3582513	3583385	922	50M	False
ECK3434-JW3415	ugpC	163	3581441	3582538	1147	50M	False
ECK3433-JW3414	ugpQ	163	3580701	3581471	820	50M	False
ECK3432-JW3413	yhhA	163	3580256	3580723	517	50M	False
ECK3431-JW3412	ggt	163	3578412	3580181	1819	50M	False
ECK3430-JW3411	yrhB	163	3578072	3578383	361	50M	False
none-JW5684	none	163	3577717	3577899	232	50M	False
ECK3429-JW5864	yrhA	163	3576351	3576794	493	50M	False
ECK3428-JW3406	yhhZ	163	3575176	3576381	1255	50M	False
ECK3427-JW3405	yhhY	163	3574451	3574966	565	50M	False
ECK3425-JW3403	yhhX	163	3573099	3574163	1114	50M	False
ECK3424-JW3402	yhhW	163	3572281	3573003	772	50M	False
ECK3423-JW5946	gntR	163	3571062	3572027	1015	50M	False
ECK3422-JW3400	gntK	163	3570396	3570950	604	50M	False
ECK3421-JW5686	gntU	163	3569052	3570419	1417	50M	False
ECK3420-JW3397	yhgN	163	3568384	3569004	670	50M	False
ECK3419-JW3396	asd	163	3567106	3568236	1180	50M	True
ECK3418-JW3395	glgB	163	3564647	3566860	2263	50M	False
ECK3417-JW3394	glgX	163	3562677	3564677	2050	50M	False
ECK3416-JW3393	glgC	163	3561364	3562686	1372	50M	False
ECK3415-JW3392	glgA	163	3559931	3561391	1510	50M	False
ECK3414-JW3391	glgP	163	3557465	3559939	2524	50M	False
ECK3413-JW3390	yzgL	163	3557055	3557363	358	50M	False
ECK3412-JW3389	glpD	163	3555326	3556858	1582	50M	False
ECK3411-JW3388	glpE	163	3554828	3555181	403	50M	False
ECK3410-JW5687	glpG	163	3553953	3554810	907	50M	False
ECK3409-JW3386	glpR	163	3553178	3553963	835	50M	False
ECK3408-JW3385	rtcR	163	3551580	3553205	1675	50M	False
ECK3407-JW3384	rtcB	163	3550183	3551436	1303	50M	False
ECK3406-JW5688	rtcA	163	3549163	3550206	1093	50M	False
ECK3405-JW3381	malT	163	3546397	3549129	2782	50M	False
ECK3404-JW5689	malP	163	3543410	3545830	2470	50M	False
ECK3403-JW3379	malQ	163	3541316	3543427	2161	50M	False
ECK3402-JW5690	gntT	163	3539871	3541214	1393	50M	False
ECK3401-JW3377	gntY	163	3538936	3539538	652	50M	False
ECK3400-JW5691	gntX	163	3538194	3538904	760	50M	False
ECK3399-JW3375	bioH	163	3537404	3538201	847	50M	False
ECK3398-JW3374	yhgA	163	3536479	3537384	955	50M	False
ECK3397-JW3373	yhgG	163	3536040	3536303	313	50M	False
ECK3396-JW3372	feoB	163	3533719	3536067	2398	50M	False
ECK3395-JW3371	feoA	163	3533475	3533729	304	50M	False
ECK3394-JW3370	yhgF	163	3530697	3533045	2398	50M	False
ECK3393-JW3369	greB	163	3530124	3530627	553	50M	False
ECK3392-JW3368	ompR	163	3529195	3529941	796	50M	False
ECK3391-JW3367	envZ	163	3527846	3529225	1429	50M	False
ECK3390-JW3366	pck	163	3526130	3527779	1699	50M	False
ECK3389-JW3365	yhgE	163	3524045	3525796	1801	50M	False
ECK3388-JW5692	hslO	163	3523086	3523991	955	50M	False
ECK3387-JW3363	hslR	163	3522660	3523088	478	50M	False
ECK3386-JW5865	yrfG	163	3521936	3522676	790	50M	False
ECK3385-JW3361	yrfF	163	3519781	3521943	2212	50M	True
ECK3384-JW3360	nudE	163	3518919	3519506	637	50M	False
ECK3383-JW3359	mrcA	163	3516183	3518762	2629	50M	False
ECK3382-JW5693	yrfD	163	3515302	3516108	856	50M	False
ECK3381-JW3357	yrfC	163	3514763	3515329	616	50M	False
ECK3380-JW3356	yrfB	163	3514339	3514806	517	50M	False
ECK3379-JW5694	yrfA	163	3513945	3514376	481	50M	False
ECK3378-JW3354	hofQ	163	3512795	3514060	1315	50M	False
ECK3377-JW5947	aroK	163	3511873	3512622	799	50M	False
ECK3376-JW3352	aroB	163	3510728	3511843	1165	50M	False
ECK3375-JW3351	damX	163	3509350	3510663	1363	50M	False
ECK3374-JW3350	dam	163	3508407	3509270	913	50M	False
ECK3373-JW3349	rpe	163	3507712	3508416	754	50M	False
ECK3372-JW3348	gph	163	3506961	3507746	835	50M	False
ECK3371-JW3347	trpS	163	3505964	3506995	1081	50M	True
ECK3370-JW5948	yhfZ	163	3504769	3505482	763	50M	False
ECK3369-JW5696	yhfY	163	3504390	3504779	439	50M	False
ECK3368-JW3344	yhfX	163	3503143	3504333	1240	50M	False
ECK3367-JW3343	yhfW	163	3501917	3503170	1303	50M	False
ECK3366-JW3342	php	163	3501042	3501947	955	50M	False
ECK3365-JW5697	yhfU	163	3500678	3501058	430	50M	False
ECK3364-JW3340	yhfT	163	3499362	3500693	1381	50M	False
ECK3363-JW3339	yhfS	163	3498265	3499377	1162	50M	False
ECK3362-JW5698	frlR	163	3497364	3498122	808	50M	False
ECK3361-JW3337	frlD	163	3496479	3497291	862	50M	False
ECK3360-JW5699	frlC	163	3495652	3496509	907	50M	False
ECK3359-JW5700	frlB	163	3494580	3495629	1099	50M	False
ECK3358-JW3333	frlA	163	3493222	3494586	1414	50M	False
ECK3357-JW3332	yhfL	163	3492760	3492954	244	50M	False
ECK3356-JW3331	cysG	163	3491140	3492540	1450	50M	False
ECK3355-JW3330	nirC	163	3490315	3491148	883	50M	False
ECK3354-JW3329	nirD	163	3489863	3490216	403	50M	False
ECK3353-JW3328	nirB	163	3487323	3489893	2620	50M	False
ECK3352-JW3327	tsgA	163	3485880	3487088	1258	50M	False
ECK3351-JW3326	ppiA	163	3485055	3485654	649	50M	False
ECK3350-JW3325	yhfG	163	3484783	3484977	244	50M	False
ECK3349-JW3324	fic	163	3484191	3484820	679	50M	False
ECK3348-JW3323	pabA	163	3483596	3484186	640	50M	False
ECK3347-JW3322	argD	163	3482290	3483537	1297	50M	False
ECK3346-JW5701	yhfK	163	3480103	3482232	2179	50M	False
ECK3345-JW5702	crp	163	3479432	3480091	709	50M	False
ECK3344-JW3319	yhfA	163	3478744	3479175	481	50M	False
ECK3343-JW3318	prkB	163	3477802	3478698	946	50M	False
ECK3342-JW3317	yheU	163	3477530	3477775	295	50M	False
ECK3341-JW3316	yheT	163	3476514	3477563	1099	50M	False
ECK3340-JW3315	yheS	163	3474601	3476541	1990	50M	False
ECK3339-JW3314	kefG	163	3473937	3474518	631	50M	False
ECK3338-JW3313	kefB	163	3472132	3473964	1882	50M	False
ECK3337-JW3312	yheV	163	3471922	3472149	277	50M	False
ECK3336-JW3311	slyD	163	3471237	3471854	667	50M	False
ECK3335-JW3310	slyX	163	3470952	3471197	295	50M	False
ECK3334-JW3309	fkpA	163	3469937	3470776	889	50M	False
ECK3333-JW5703	yheO	163	3469048	3469797	799	50M	False
ECK3332-JW3307	yheN	163	3468662	3469075	463	50M	False
ECK3331-JW3306	yheM	163	3468303	3468689	436	50M	False
ECK3330-JW3305	yheL	163	3468008	3468322	364	50M	False
ECK3329-JW3304	rpsL	163	3467508	3467909	451	50M	True
ECK3328-JW3303	rpsG	163	3466872	3467438	616	50M	True
ECK3327-JW3302	fusA	163	3464730	3466871	2191	50M	True
ECK3326-JW3301	tufA	163	3463475	3464686	1261	50M	False
ECK3325-JW3300	chiA	163	3460490	3463210	2770	50M	False
ECK3324-JW3299	bfd	163	3460127	3460348	271	50M	False
ECK3323-JW3298	bfr	163	3459579	3460082	553	50M	False
ECK3322-JW3297	gspO	163	3458855	3459559	754	50M	False
ECK3321-JW5704	gspM	163	3458394	3458882	538	50M	False
ECK3320-JW5705	gspL	163	3457234	3458424	1240	50M	False
ECK3319-JW3294	gspK	163	3456236	3457246	1060	50M	False
ECK3318-JW3293	gspJ	163	3455656	3456270	664	50M	False
ECK3317-JW5706	gspI	163	3455286	3455690	454	50M	False
ECK3316-JW3291	gspH	163	3454780	3455316	586	50M	False
ECK3315-JW3290	gspG	163	3454335	3454799	514	50M	False
ECK3314-JW3289	gspF	163	3453129	3454352	1273	50M	False
ECK3313-JW3288	gspE	163	3451651	3453159	1558	50M	False
ECK3312-JW5707	gspD	163	3449677	3451668	2041	50M	False
ECK3311-JW3286	gspC	163	3448890	3449732	892	50M	False
ECK3310-JW3285	gspA	163	3447259	3448755	1546	50M	False
ECK3309-JW3284	pioO	163	3446838	3447284	496	50M	False
ECK3308-JW3283	rpsJ	163	3446289	3446627	388	50M	True
ECK3307-JW3282	rplC	163	3445627	3446283	706	50M	True
ECK3306-JW3281	rplD	163	3445011	3445643	682	50M	True
ECK3305-JW3280	rplW	163	3444712	3445041	379	50M	True
ECK3304-JW3279	rplB	163	3443873	3444721	898	50M	True
ECK3303-JW3278	rpsS	163	3443578	3443883	355	50M	True
ECK3302-JW3277	rplV	163	3443231	3443590	409	50M	True
ECK3301-JW3276	rpsC	163	3442512	3443240	778	50M	True
ECK3300-JW3275	rplP	163	3442089	3442526	487	50M	True
ECK3299-JW3274	rpmC	163	3441898	3442116	268	50M	True
ECK3298-JW3273	rpsQ	163	3441644	3441925	331	50M	True
ECK3297-JW3272	rplN	163	3441108	3441506	448	50M	True
ECK3296-JW3271	rplX	163	3440783	3441124	391	50M	True
ECK3295-JW3270	rplE	163	3440229	3440795	616	50M	True
ECK3294-JW3269	rpsN	163	3439909	3440241	382	50M	True
ECK3293-JW3268	rpsH	163	3439483	3439902	469	50M	True
ECK3292-JW3267	rplF	163	3438937	3439497	610	50M	True
ECK3291-JW3266	rplR	163	3438574	3438954	430	50M	True
ECK3290-JW3265	rpsE	163	3438056	3438586	580	50M	True
ECK3289-JW3264	rpmD	163	3437873	3438079	256	50M	True
ECK3288-JW3263	rplO	163	3437435	3437896	511	50M	True
ECK3287-JW3262	secY	163	3436096	3437454	1408	50M	True
ECK3286-JW3261	rpmJ	163	3435948	3436091	193	50M	False
ECK3285-JW3260	rpsM	163	3435445	3435828	433	50M	True
ECK3284-JW3259	rpsK	163	3435039	3435455	466	50M	True
ECK3283-JW3258	rpsD	163	3434385	3435032	697	50M	True
ECK3282-JW3257	rpoA	163	3433370	3434386	1066	50M	True
ECK3281-JW3256	rplQ	163	3432946	3433356	460	50M	True
ECK3280-JW3255	yhdN	163	3432471	3432866	445	50M	False
ECK3279-JW3254	zntR	163	3432035	3432487	502	50M	False
ECK3278-JW3253	yhdL	163	3431761	3432006	295	50M	False
ECK3277-JW3252	mscL	163	3431336	3431773	487	50M	False
ECK3276-JW3251	trkA	163	3429830	3431233	1453	50M	False
ECK3275-JW3250	rsmB	163	3428519	3429835	1366	50M	False
ECK3274-JW3249	fmt	163	3427526	3428500	1024	50M	True
ECK3273-JW3248	def	163	3427002	3427538	586	50M	True
ECK3272-JW5708	smf	163	3425766	3426917	1201	50M	False
ECK3271-JW3245	smg	163	3425321	3425821	550	50M	False
ECK3270-JW5949	yrdD	163	3424750	3425082	382	50M	False
ECK3269-JW3243	yrdC	163	3424173	3424772	649	50M	True
ECK3268-JW3242	aroE	163	3423350	3424195	895	50M	False
ECK3267-JW3241	yrdB	163	3423096	3423380	334	50M	False
ECK3266-JW5710	yrdA	163	3422548	3423129	631	50M	False
ECK4003-JW3971	yjaA	147	4203525	4203115	-460	50M	False
ECK4004-JW3972	yjaB	147	4204049	4203579	-520	50M	False
ECK4005-JW3973	metA	147	4205117	4204161	-1006	50M	False
ECK4006-JW3974	aceB	147	4206987	4205359	-1678	50M	False
ECK4007-JW3975	aceA	147	4208321	4206990	-1381	50M	False
ECK4008-JW3976	aceK	147	4210240	4208477	-1813	50M	False
ECK4009-JW3977	arpA	147	4212413	4210200	-2263	50M	False
ECK4010-JW3978	iclR	147	4213554	4212703	-901	50M	False
ECK4011-JW3979	metH	145	4217419	4213709	-3760	50M	False
ECK4012-JW3980	yjbB	147	4219270	4217612	-1708	50M	False
ECK4013-JW3981	pepE	147	4220068	4219352	-766	50M	False
ECK4014-JW3982	yjbC	147	4221134	4220235	-949	50M	False
ECK4015-JW3983	yjbD	147	4221557	4221258	-349	50M	False
ECK4016-JW3984	lysC	147	4223159	4221783	-1426	50M	False
ECK4017-JW3985	pgi	147	4225315	4223639	-1726	50M	False
ECK4018-JW3986	yjbE	147	4226056	4225787	-319	50M	False
ECK4019-JW5711	yjbF	147	4226808	4226143	-715	50M	False
ECK4020-JW3988	yjbG	147	4227542	4226778	-814	50M	False
ECK4021-JW3989	yjbH	147	4229638	4227515	-2173	50M	False
ECK4022-JW3990	yjbA	147	4230643	4230206	-487	50M	False
ECK4023-JW3991	xylE	147	4232180	4230678	-1552	50M	False
ECK4024-JW3992	malG	147	4233442	4232525	-967	50M	False
ECK4025-JW3993	malF	147	4235001	4233430	-1621	50M	False
ECK4026-JW3994	malE	147	4236345	4235128	-1267	50M	False
ECK4027-JW3995	malK	147	4237807	4236665	-1192	50M	False
ECK4028-JW3996	lamB	147	4239219	4237852	-1417	50M	False
ECK4029-JW3997	malM	147	4240382	4239435	-997	50M	False
none-JW5712	none	147	4240805	4240584	-271	50M	False
ECK4030-JW3998	yjbI	147	4242191	4240836	-1405	50M	False
ECK4031-JW5713	ubiC	147	4242911	4242387	-574	50M	False
ECK4032-JW4000	ubiA	147	4243796	4242897	-949	50M	True
ECK4033-JW4001	plsB	147	4246392	4243942	-2500	50M	True
ECK4034-JW4002	dgkA	147	4246913	4246518	-445	50M	False
ECK4035-JW4003	lexA	147	4247631	4246996	-685	50M	True
ECK4036-JW4004	dinF	147	4249029	4247623	-1456	50M	False
ECK4037-JW4005	yjbJ	147	4249354	4249118	-286	50M	False
ECK4038-JW5714	zur	147	4249929	4249387	-592	50M	False
ECK4039-JW4007	yjbL	147	4250483	4250202	-331	50M	False
ECK4040-JW4008	yjbM	147	4251214	4250480	-784	50M	False
ECK4041-JW5950	yjbN	147	4252614	4251595	-1069	50M	False
ECK4042-JW5716	yjbO	147	4252990	4252721	-319	50M	False
ECK4043-JW4011	qor	147	4254157	4253147	-1060	50M	False
ECK4044-JW4012	dnaB	147	4255637	4254195	-1492	50M	True
ECK4045-JW4013	alr	147	4256769	4255663	-1156	50M	False
ECK4046-JW4014	tyrB	147	4258215	4256995	-1270	50M	False
none-JW5717	none	147	4258938	4258708	-280	50M	False
ECK4047-JW4015	aphA	147	4260035	4259295	-790	50M	False
none-JW4016	none	147	4260008	4259754	-304	50M	False
ECK4048-JW4017	yjbQ	147	4260562	4260119	-493	50M	False
ECK4049-JW4018	yjbR	147	4260922	4260539	-433	50M	False
ECK4050-JW4019	uvrA	147	4263797	4260948	-2899	50M	False
ECK4051-JW4020	ssb	147	4264569	4264006	-613	50M	True
ECK4052-JW5718	yjcB	147	4264967	4264659	-358	50M	False
ECK4053-JW4022	yjcC	147	4266965	4265352	-1663	50M	False
ECK4054-JW4023	soxS	147	4267309	4266959	-400	50M	False
ECK4055-JW4024	soxR	147	4267841	4267350	-541	50M	False
ECK4057-JW4025	yjcD	147	4269736	4268360	-1426	50M	False
ECK4058-JW4026	yjcE	147	4271537	4269861	-1726	50M	False
ECK4059-JW4027	yjcF	147	4273001	4271682	-1369	50M	False
ECK4060-JW4028	actP	147	4274828	4273152	-1726	50M	False
ECK4061-JW4029	yjcH	147	4275139	4274798	-391	50M	False
ECK4062-JW4030	acs	147	4277297	4275312	-2035	50M	False
none-JW5719	none	147	4277575	4277363	-262	50M	False
ECK4063-JW4031	nrfA	147	4279108	4277645	-1513	50M	False
ECK4064-JW4032	nrfB	147	4279719	4279126	-643	50M	False
ECK4065-JW4033	nrfC	147	4280387	4279689	-748	50M	False
ECK4066-JW4034	nrfD	147	4281340	4280357	-1033	50M	False
ECK4067-JW4035	nrfE	147	4283078	4281393	-1735	50M	False
ECK4068-JW4036	nrfF	147	4283454	4283044	-460	50M	False
ECK4069-JW4037	nrfG	147	4284047	4283424	-673	50M	False
ECK4070-JW4038	gltP	147	4285702	4284362	-1390	50M	False
ECK4071-JW4039	yjcO	147	4286940	4286224	-766	50M	False
ECK4072-JW4040	fdhF	147	4289181	4287007	-2224	50M	False
ECK4073-JW4041	yjcP	147	4290845	4289352	-1543	50M	False
ECK4074-JW4042	yjcQ	147	4292893	4290815	-2128	50M	False
ECK4075-JW4043	yjcR	147	4293924	4292866	-1108	50M	False
none-JW5720	none	147	4294218	4293916	-352	50M	False
ECK4076-JW5721	yjcS	147	4296412	4294400	-2062	50M	False
ECK4077-JW5724	alsK	177	4297614	269754	-4027861	50M	True
ECK4078-JW4046	alsE	147	4298293	4297571	-772	50M	False
ECK4079-JW4047	alsC	147	4299284	4298277	-1057	50M	False
ECK4080-JW4048	alsA	147	4300795	4299236	-1609	50M	False
ECK4081-JW4049	alsB	147	4301857	4300895	-1012	50M	False
ECK4082-JW4050	rpiR	147	4302806	4301889	-967	50M	False
ECK4083-JW4051	rpiB	147	4303596	4303120	-526	50M	False
none-JW5725	none	147	4303774	4303598	-226	50M	False
none-JW5726	none	147	4304033	4303680	-403	50M	False
ECK4085-JW4053	phnP	147	4304917	4304132	-835	50M	False
ECK4086-JW4054	phnO	147	4305353	4304892	-511	50M	False
ECK4087-JW4055	phnN	147	4305897	4305313	-634	50M	False
ECK4088-JW4056	phnM	147	4307033	4305870	-1213	50M	False
ECK4089-JW4057	phnL	147	4307710	4307003	-757	50M	False
ECK4090-JW5727	phnK	147	4308579	4307794	-835	50M	False
ECK4091-JW4059	phnJ	147	4309421	4308549	-922	50M	False
ECK4092-JW4060	phnI	147	4310478	4309387	-1141	50M	False
ECK4093-JW4061	phnH	147	4311062	4310451	-661	50M	False
ECK4094-JW4062	phnG	147	4311511	4311032	-529	50M	False
ECK4095-JW4063	phnF	147	4312237	4311485	-802	50M	False
ECK4096-JW4064	phnE	147	4312626	4312231	-445	50M	False
ECK4097-JW4065	phnE	147	4313096	4312449	-697	50M	False
ECK4098-JW4066	phnD	147	4314167	4313124	-1093	50M	False
ECK4099-JW4067	phnC	147	4314980	4314165	-865	50M	False
ECK4100-JW4068	phnB	147	4315556	4315086	-520	50M	False
ECK4101-JW4069	phnA	147	4316549	4316187	-412	50M	False
none-JW5728	none	147	4316715	4316503	-262	50M	False
ECK4102-JW4070	yjdA	147	4319160	4316905	-2305	50M	False
ECK4103-JW5729	yjcZ	147	4320035	4319130	-955	50M	False
ECK4104-JW4072	proP	147	4321801	4320272	-1579	50M	False
ECK4105-JW4073	basS	147	4323087	4321969	-1168	50M	False
ECK4106-JW4074	basR	147	4323765	4323070	-745	50M	False
ECK4107-JW5730	eptA	147	4325405	4323735	-1720	50M	False
ECK4108-JW4076	adiC	147	4326846	4325482	-1414	50M	False
ECK4109-JW4077	adiY	147	4327744	4326956	-838	50M	False
ECK4110-JW5731	adiA	147	4330339	4328042	-2347	50M	False
ECK4111-JW4079	melR	147	4331443	4330508	-985	50M	False
ECK4112-JW4080	melA	147	4333063	4331681	-1432	50M	False
ECK4113-JW4081	melB	147	4334587	4333151	-1486	50M	False
ECK4114-JW4082	yjdF	147	4335373	4334717	-706	50M	False
ECK4115-JW4083	fumB	147	4337141	4335468	-1723	50M	False
ECK4116-JW4084	dcuB	147	4338559	4337192	-1417	50M	False
ECK4117-JW4085	dcuR	147	4339849	4339103	-796	50M	False
ECK4118-JW4086	dcuS	147	4341477	4339819	-1708	50M	False
ECK4119-JW4087	yjdI	147	4341870	4341613	-307	50M	False
ECK4120-JW4088	yjdJ	147	4342154	4341855	-349	50M	False
ECK4121-JW4089	yjdK	147	4342677	4342354	-373	50M	False
ECK4122-JW5732	yjdO	147	4342878	4342678	-250	50M	False
ECK4123-JW4090	lysU	147	4344532	4342988	-1594	50M	False
ECK4124-JW4091	yjdL	147	4346226	4344742	-1534	50M	False
ECK4125-JW4092	cadA	147	4348432	4346258	-2224	50M	False
ECK4126-JW4093	cadB	147	4349846	4348485	-1411	50M	False
ECK4127-JW4094	cadC	147	4351749	4350184	-1615	50M	False
ECK4129-JW5733	yjdC	147	4353123	4352521	-652	50M	False
ECK4130-JW5734	dipZ	147	4354857	4353133	-1774	50M	False
ECK4131-JW4097	cutA	147	4355171	4354806	-415	50M	False
ECK4132-JW5735	dcuA	147	4356402	4355260	-1190	8M2I40M	False
ECK4133-JW4099	aspA	147	4358142	4356679	-1513	50M	False
ECK4134-JW4100	fxsA	147	4358937	4358434	-553	50M	False
ECK4135-JW4101	yjeH	147	4360227	4358944	-1333	50M	False
